Mã giao dịch,Đại lý,Điểm bán hàng,Thuê bao mua dịch vụ,Thuộc đối tác/chi nhánh,Dịch vụ,Tên gói,Tên kênh,Trạng thái cước,Cờ chốt cước,Trạng thái giao dịch,Thời gian thực hiện giao dịch,Thời gian chốt hoa hồng giao dịch,Loại giao dịch,Giá,Hoa hồng điểm bán,Hoa hồng đại lý
159448353,"IPacking","IPacking_db",84902496548,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,11/07/2023 12:35:26,11/07/2023 12:35:26,Cài đặt,70000,0,22909
159448243,"IPacking","IPacking_db",84768540127,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,11/07/2023 12:28:33,11/07/2023 12:28:33,Cài đặt,70000,0,22909
159447657,"IPacking","IPacking_db",84902745972,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,11/07/2023 12:03:52,11/07/2023 12:03:52,Cài đặt,90000,0,29455
159447529,"IPacking","IPacking_db",84794960998,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,11/07/2023 11:58:36,11/07/2023 11:58:36,Cài đặt,90000,0,29455
159447477,"IPacking","IPacking_db",84763534324,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,11/07/2023 11:57:35,11/07/2023 11:57:35,Cài đặt,90000,0,29455
159447365,"IPacking","IPacking_db",84704598706,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,11/07/2023 11:54:34,11/07/2023 11:54:34,Cài đặt,90000,0,29455
159447193,"IPacking","IPacking_db",84768138138,"TTCNTT",COMBO_TT3,KC120,Bán hàng qua API,OK_KC120_DK_SUCC,Ðã chốt,Thành công,11/07/2023 11:49:26,11/07/2023 11:49:26,Cài đặt,120000,0,39273
159446831,"IPacking","IPacking_db",84768421383,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,11/07/2023 11:34:26,11/07/2023 11:34:26,Cài đặt,90000,0,29455
159446761,"IPacking","IPacking_db",84772170881,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,11/07/2023 11:32:29,11/07/2023 11:32:29,Cài đặt,90000,0,29455
159446615,"IPacking","IPacking_db",84904481416,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,11/07/2023 11:27:54,11/07/2023 11:27:54,Cài đặt,70000,0,22909
159446483,"IPacking","IPacking_db",84937227921,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,11/07/2023 11:22:59,11/07/2023 11:22:59,Cài đặt,70000,0,22909
159445885,"IPacking","IPacking_db",84936788298,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,11/07/2023 11:02:22,11/07/2023 11:02:22,Cài đặt,90000,0,29455
159445229,"IPacking","IPacking_db",84766383624,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,11/07/2023 10:42:44,11/07/2023 10:42:44,Cài đặt,90000,0,29455
159444839,"IPacking","IPacking_db",84909973111,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,11/07/2023 10:32:14,11/07/2023 10:32:14,Cài đặt,70000,0,22909
159444745,"IPacking","IPacking_db",84707007257,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,11/07/2023 10:29:38,11/07/2023 10:29:38,Cài đặt,90000,0,29455
159444331,"IPacking","IPacking_db",84937893872,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,11/07/2023 10:19:11,11/07/2023 10:19:11,Cài đặt,70000,0,22909
159444279,"IPacking","IPacking_db",84931792510,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,11/07/2023 10:17:17,11/07/2023 10:17:17,Cài đặt,90000,0,29455
159443991,"IPacking","IPacking_db",84937241772,"TTCNTT",COMBO_TT3,MBF30,Bán hàng qua API,OK_DK_MBF30_SUCC_VAS,Ðã chốt,Thành công,11/07/2023 10:09:07,11/07/2023 10:09:07,Cài đặt,30000,0,8182
159443435,"IPacking","IPacking_db",84905169489,"TTCNTT",MOBILEINTERNET,D15,Bán hàng qua API,OK_D15_DK_SUCC_VAS_XH,Ðã chốt,Thành công,11/07/2023 09:53:39,11/07/2023 09:53:39,Cài đặt,15000,0,6818
159443257,"IPacking","IPacking_db",84783889304,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,11/07/2023 09:50:12,11/07/2023 09:50:12,Cài đặt,70000,0,22909
159443237,"IPacking","IPacking_db",84938159131,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,11/07/2023 09:49:34,11/07/2023 09:49:34,Cài đặt,90000,0,29455
159442941,"IPacking","IPacking_db",84896743095,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,11/07/2023 09:39:15,11/07/2023 09:39:15,Cài đặt,70000,0,22909
159442937,"IPacking","IPacking_db",84904277432,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,11/07/2023 09:39:05,11/07/2023 09:39:05,Cài đặt,70000,0,22909
159442787,"IPacking","IPacking_db",84934703051,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,11/07/2023 09:34:45,11/07/2023 09:34:45,Cài đặt,90000,0,29455
159442417,"IPacking","IPacking_db",84776486848,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,11/07/2023 09:24:16,11/07/2023 09:24:16,Cài đặt,90000,0,29455
159442313,"IPacking","IPacking_db",84907259443,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,11/07/2023 09:21:40,11/07/2023 09:21:40,Cài đặt,70000,0,22909
159442155,"IPacking","IPacking_db",84908037736,"TTCNTT",COMBO_TT3,MBF30,Bán hàng qua API,OK_DK_MBF30_SUCC_VAS,Ðã chốt,Thành công,11/07/2023 09:17:17,11/07/2023 09:17:17,Cài đặt,30000,0,8182
159441963,"IPacking","IPacking_db",84777814796,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,11/07/2023 09:11:04,11/07/2023 09:11:04,Cài đặt,90000,0,29455
159441843,"IPacking","IPacking_db",84908570509,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,11/07/2023 09:06:34,11/07/2023 09:06:34,Cài đặt,90000,0,29455
159441697,"IPacking","IPacking_db",84706872043,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,11/07/2023 09:03:16,11/07/2023 09:03:16,Cài đặt,90000,0,29455
159441683,"IPacking","IPacking_db",84908447375,"TTCNTT",COMBO_TT3,MBF30,Bán hàng qua API,OK_DK_MBF30_SUCC_VAS,Ðã chốt,Thành công,11/07/2023 09:02:44,11/07/2023 09:02:44,Cài đặt,30000,0,8182
159441667,"IPacking","IPacking_db",84906390235,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,11/07/2023 09:02:10,11/07/2023 09:02:10,Cài đặt,90000,0,29455
159441407,"IPacking","IPacking_db",84934933896,"TTCNTT",COMBO_TT3,KC120,Bán hàng qua API,OK_KC120_DK_SUCC,Ðã chốt,Thành công,11/07/2023 08:54:47,11/07/2023 08:54:47,Cài đặt,120000,0,39273
159440935,"IPacking","IPacking_db",84938333441,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,11/07/2023 08:41:04,11/07/2023 08:41:04,Cài đặt,90000,0,29455
159439479,"IPacking","IPacking_db",84933889474,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,11/07/2023 07:46:20,11/07/2023 07:46:20,Cài đặt,70000,0,22909
159438407,"IPacking","IPacking_db",84907948365,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,11/07/2023 06:59:54,11/07/2023 06:59:54,Cài đặt,90000,0,29455
159437995,"IPacking","IPacking_db",84904226350,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,11/07/2023 06:35:52,11/07/2023 06:35:52,Cài đặt,70000,0,22909
159437917,"IPacking","IPacking_db",84794228211,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,11/07/2023 06:29:03,11/07/2023 06:29:03,Cài đặt,150000,0,49091
159437661,"IPacking","IPacking_db",84705177802,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,11/07/2023 06:01:21,11/07/2023 06:01:21,Cài đặt,70000,0,22909
159437305,"IPacking","IPacking_db",84768308299,"TTCNTT",COMBO_TT3,MBF30,Bán hàng qua API,OK_DK_MBF30_SUCC_VAS,Ðã chốt,Thành công,11/07/2023 02:29:09,11/07/2023 02:29:09,Cài đặt,30000,0,8182
159435939,"IPacking","IPacking_db",84702070265,"TTCNTT",COMBO_TT3,MBF30,Bán hàng qua API,OK_DK_MBF30_SUCC_VAS,Ðã chốt,Thành công,10/07/2023 21:49:07,10/07/2023 21:49:07,Cài đặt,30000,0,8182
159435617,"IPacking","IPacking_db",84932307945,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,10/07/2023 21:33:41,10/07/2023 21:33:41,Cài đặt,90000,0,29455
159435395,"IPacking","IPacking_db",84789099810,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,10/07/2023 21:21:47,10/07/2023 21:21:47,Cài đặt,90000,0,29455
159435211,"IPacking","IPacking_db",84939495466,"TTCNTT",COMBO_TT3,MBF30,Bán hàng qua API,OK_DK_MBF30_SUCC_VAS,Ðã chốt,Thành công,10/07/2023 21:13:16,10/07/2023 21:13:16,Cài đặt,30000,0,8182
159434541,"IPacking","IPacking_db",84902693145,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,10/07/2023 20:47:32,10/07/2023 20:47:32,Cài đặt,70000,0,22909
159433015,"IPacking","IPacking_db",84939757681,"TTCNTT",MOBILEINTERNET,D15,Bán hàng qua API,OK_D15_DK_SUCC_VAS_XH,Ðã chốt,Thành công,10/07/2023 19:53:36,10/07/2023 19:53:36,Cài đặt,15000,0,6818
159432997,"IPacking","IPacking_db",84933988306,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,10/07/2023 19:52:59,10/07/2023 19:52:59,Cài đặt,70000,0,22909
159432955,"IPacking","IPacking_db",84773784415,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,10/07/2023 19:51:27,10/07/2023 19:51:27,Cài đặt,150000,0,49091
159432897,"IPacking","IPacking_db",84933402663,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,10/07/2023 19:50:22,10/07/2023 19:50:22,Cài đặt,90000,0,29455
159432863,"IPacking","IPacking_db",84936616233,"TTCNTT",COMBO_TT3,MBF30,Bán hàng qua API,OK_DK_MBF30_SUCC_VAS,Ðã chốt,Thành công,10/07/2023 19:49:22,10/07/2023 19:49:22,Cài đặt,30000,0,8182
159432463,"IPacking","IPacking_db",84784850118,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,10/07/2023 19:37:04,10/07/2023 19:37:04,Cài đặt,70000,0,22909
159432371,"IPacking","IPacking_db",84934070895,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,10/07/2023 19:34:01,10/07/2023 19:34:01,Cài đặt,70000,0,22909
159432345,"IPacking","IPacking_db",84782790329,"TTCNTT",COMBO_TT3,MBF30,Bán hàng qua API,OK_DK_MBF30_SUCC_VAS,Ðã chốt,Thành công,10/07/2023 19:32:38,10/07/2023 19:32:38,Cài đặt,30000,0,8182
159432303,"IPacking","IPacking_db",84796028256,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,10/07/2023 19:31:08,10/07/2023 19:31:08,Cài đặt,90000,0,29455
159431705,"IPacking","IPacking_db",84783223015,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,10/07/2023 19:13:12,10/07/2023 19:13:12,Cài đặt,90000,0,29455
159431639,"IPacking","IPacking_db",84931953026,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,10/07/2023 19:11:35,10/07/2023 19:11:35,Cài đặt,90000,0,29455
159431545,"IPacking","IPacking_db",84779915517,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,10/07/2023 19:09:07,10/07/2023 19:09:07,Cài đặt,90000,0,29455
159431113,"IPacking","IPacking_db",84777044708,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,10/07/2023 18:57:25,10/07/2023 18:57:25,Cài đặt,70000,0,22909
159430955,"IPacking","IPacking_db",84934120627,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,10/07/2023 18:51:57,10/07/2023 18:51:57,Cài đặt,90000,0,29455
159430705,"IPacking","IPacking_db",84937334795,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,10/07/2023 18:43:44,10/07/2023 18:43:44,Cài đặt,90000,0,29455
159430475,"IPacking","IPacking_db",84905127969,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,10/07/2023 18:36:24,10/07/2023 18:36:24,Cài đặt,150000,0,49091
159430417,"IPacking","IPacking_db",84776544069,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,10/07/2023 18:34:04,10/07/2023 18:34:04,Cài đặt,90000,0,29455
159430379,"IPacking","IPacking_db",84939753652,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,10/07/2023 18:33:01,10/07/2023 18:33:01,Cài đặt,90000,0,29455
159430271,"IPacking","IPacking_db",84799132885,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,10/07/2023 18:29:28,10/07/2023 18:29:28,Cài đặt,90000,0,29455
159430241,"IPacking","IPacking_db",84909454415,"TTCNTT",COMBO_TT3,KC120,Bán hàng qua API,OK_KC120_DK_SUCC,Ðã chốt,Thành công,10/07/2023 18:28:23,10/07/2023 18:28:23,Cài đặt,120000,0,39273
159430063,"IPacking","IPacking_db",84938608961,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,10/07/2023 18:22:12,10/07/2023 18:22:12,Cài đặt,150000,0,49091
159429809,"IPacking","IPacking_db",84907659940,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,10/07/2023 18:13:09,10/07/2023 18:13:09,Cài đặt,90000,0,29455
159429469,"IPacking","IPacking_db",84901439787,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,10/07/2023 18:01:54,10/07/2023 18:01:54,Cài đặt,70000,0,22909
159429109,"IPacking","IPacking_db",84901316952,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,10/07/2023 17:48:25,10/07/2023 17:48:25,Cài đặt,90000,0,29455
159429041,"IPacking","IPacking_db",84768066387,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,10/07/2023 17:46:28,10/07/2023 17:46:28,Cài đặt,90000,0,29455
159428315,"IPacking","IPacking_db",84778475888,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,10/07/2023 17:17:09,10/07/2023 17:17:09,Cài đặt,70000,0,22909
159428191,"IPacking","IPacking_db",84932350073,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,10/07/2023 17:13:08,10/07/2023 17:13:08,Cài đặt,70000,0,22909
159428057,"IPacking","IPacking_db",84704753044,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,10/07/2023 17:08:28,10/07/2023 17:08:28,Cài đặt,90000,0,29455
159427969,"IPacking","IPacking_db",84902787741,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,10/07/2023 17:05:28,10/07/2023 17:05:28,Cài đặt,70000,0,22909
159427799,"IPacking","IPacking_db",84901361748,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,10/07/2023 16:59:50,10/07/2023 16:59:50,Cài đặt,90000,0,29455
159427639,"IPacking","IPacking_db",84932811766,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,10/07/2023 16:53:23,10/07/2023 16:53:23,Cài đặt,90000,0,29455
159427389,"IPacking","IPacking_db",84933165330,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,10/07/2023 16:44:43,10/07/2023 16:44:43,Cài đặt,90000,0,29455
159427161,"IPacking","IPacking_db",84905064869,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,10/07/2023 16:37:24,10/07/2023 16:37:24,Cài đặt,90000,0,29455
159427059,"IPacking","IPacking_db",84774778479,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,10/07/2023 16:32:58,10/07/2023 16:32:58,Cài đặt,150000,0,49091
159426861,"IPacking","IPacking_db",84939120399,"TTCNTT",COMBO_TT3,NA120,Bán hàng qua API,OK_NA120_DK_SUCC,Ðã chốt,Thành công,10/07/2023 16:25:08,10/07/2023 16:25:08,Cài đặt,120000,0,39273
159426379,"IPacking","IPacking_db",84772326002,"TTCNTT",COMBO_TT3,MBF30,Bán hàng qua API,OK_DK_MBF30_SUCC_VAS,Ðã chốt,Thành công,10/07/2023 16:07:53,10/07/2023 16:07:53,Cài đặt,30000,0,8182
159426127,"IPacking","IPacking_db",84905380202,"TTCNTT",COMBO_TT3,MBF30,Bán hàng qua API,OK_DK_MBF30_SUCC_VAS,Ðã chốt,Thành công,10/07/2023 15:58:27,10/07/2023 15:58:27,Cài đặt,30000,0,8182
159426103,"IPacking","IPacking_db",84777744818,"TTCNTT",COMBO_TT3,KC120,Bán hàng qua API,OK_KC120_DK_SUCC,Ðã chốt,Thành công,10/07/2023 15:57:58,10/07/2023 15:57:58,Cài đặt,120000,0,39273
159425919,"IPacking","IPacking_db",84937351339,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,10/07/2023 15:50:17,10/07/2023 15:50:17,Cài đặt,70000,0,22909
159425633,"IPacking","IPacking_db",84799019593,"TTCNTT",MOBILEINTERNET,D15,Bán hàng qua API,OK_D15_DK_SUCC_VAS_XH,Ðã chốt,Thành công,10/07/2023 15:41:08,10/07/2023 15:41:08,Cài đặt,15000,0,6818
159425403,"IPacking","IPacking_db",84766351741,"TTCNTT",COMBO_TT3,MBF30,Bán hàng qua API,OK_DK_MBF30_SUCC_VAS,Ðã chốt,Thành công,10/07/2023 15:33:04,10/07/2023 15:33:04,Cài đặt,30000,0,8182
159424699,"IPacking","IPacking_db",84797155824,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,10/07/2023 15:09:50,10/07/2023 15:09:50,Cài đặt,70000,0,22909
159424667,"IPacking","IPacking_db",84908674113,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,10/07/2023 15:08:31,10/07/2023 15:08:31,Cài đặt,70000,0,22909
159424239,"IPacking","IPacking_db",84767411546,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,10/07/2023 14:55:07,10/07/2023 14:55:07,Cài đặt,90000,0,29455
159423933,"IPacking","IPacking_db",84792954040,"TTCNTT",COMBO_TT3,KC120,Bán hàng qua API,OK_KC120_DK_SUCC,Ðã chốt,Thành công,10/07/2023 14:43:06,10/07/2023 14:43:06,Cài đặt,120000,0,39273
159423925,"IPacking","IPacking_db",84978093318,"TTCNTT",MOBILEINTERNET,D15,Bán hàng qua API,OK_D15_DK_SUCC_VAS_XH,Ðã chốt,Thành công,10/07/2023 14:42:31,10/07/2023 14:42:31,Cài đặt,15000,0,6818
159423803,"IPacking","IPacking_db",84785881752,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,10/07/2023 14:38:08,10/07/2023 14:38:08,Cài đặt,150000,0,49091
159423381,"IPacking","IPacking_db",84904110995,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,10/07/2023 14:19:43,10/07/2023 14:19:43,Cài đặt,90000,0,29455
159422875,"IPacking","IPacking_db",84708554798,"TTCNTT",COMBO_TT3,MBF30,Bán hàng qua API,OK_DK_MBF30_SUCC_VAS,Ðã chốt,Thành công,10/07/2023 13:59:13,10/07/2023 13:59:13,Cài đặt,30000,0,8182
159422763,"IPacking","IPacking_db",84762957488,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,10/07/2023 13:55:25,10/07/2023 13:55:25,Cài đặt,90000,0,29455
159422613,"IPacking","IPacking_db",84935879434,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,10/07/2023 13:48:42,10/07/2023 13:48:42,Cài đặt,90000,0,29455
159422549,"IPacking","IPacking_db",84766959804,"TTCNTT",MOBILEINTERNET,D15,Bán hàng qua API,OK_D15_DK_SUCC_VAS_XH,Ðã chốt,Thành công,10/07/2023 13:45:29,10/07/2023 13:45:29,Cài đặt,15000,0,6818
159422367,"IPacking","IPacking_db",84933986677,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,10/07/2023 13:38:19,10/07/2023 13:38:19,Cài đặt,90000,0,29455
159422321,"IPacking","IPacking_db",84933445572,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,10/07/2023 13:37:22,10/07/2023 13:37:22,Cài đặt,90000,0,29455
159422203,"IPacking","IPacking_db",84799574556,"TTCNTT",MOBILEINTERNET,D15,Bán hàng qua API,OK_D15_DK_SUCC_VAS_XH,Ðã chốt,Thành công,10/07/2023 13:32:41,10/07/2023 13:32:41,Cài đặt,15000,0,6818
159422135,"IPacking","IPacking_db",84799986445,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,10/07/2023 13:30:57,10/07/2023 13:30:57,Cài đặt,70000,0,22909
159422035,"IPacking","IPacking_db",84703666616,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,10/07/2023 13:28:52,10/07/2023 13:28:52,Cài đặt,150000,0,49091
159421833,"IPacking","IPacking_db",84931829284,"TTCNTT",COMBO_TT3,KC120,Bán hàng qua API,OK_KC120_DK_SUCC,Ðã chốt,Thành công,10/07/2023 13:16:24,10/07/2023 13:16:24,Cài đặt,120000,0,39273
159421769,"IPacking","IPacking_db",84778279378,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,10/07/2023 13:13:12,10/07/2023 13:13:12,Cài đặt,90000,0,29455
159421715,"IPacking","IPacking_db",84795251126,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,10/07/2023 13:10:36,10/07/2023 13:10:36,Cài đặt,150000,0,49091
159421709,"IPacking","IPacking_db",84908353209,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,10/07/2023 13:10:24,10/07/2023 13:10:24,Cài đặt,150000,0,49091
159421535,"IPacking","IPacking_db",84779211082,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,10/07/2023 13:04:03,10/07/2023 13:04:03,Cài đặt,70000,0,22909
159421113,"IPacking","IPacking_db",84792948752,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,10/07/2023 12:43:18,10/07/2023 12:43:18,Cài đặt,70000,0,22909
159421085,"IPacking","IPacking_db",84797818386,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,10/07/2023 12:42:00,10/07/2023 12:42:00,Cài đặt,70000,0,22909
159420585,"IPacking","IPacking_db",84708380838,"TTCNTT",MOBILEINTERNET,D15,Bán hàng qua API,OK_D15_DK_SUCC_VAS_XH,Ðã chốt,Thành công,10/07/2023 12:19:07,10/07/2023 12:19:07,Cài đặt,15000,0,6818
159420471,"IPacking","IPacking_db",84904498533,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,10/07/2023 12:14:42,10/07/2023 12:14:42,Cài đặt,90000,0,29455
159419865,"IPacking","IPacking_db",84795889135,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,10/07/2023 11:55:42,10/07/2023 11:55:42,Cài đặt,90000,0,29455
